2018-04-04T12:08+0100,281339000,540377000,[  ]
2018-04-04T12:09+0100,238200000,546131000,[  ]
2018-04-04T14:18+0100,283249000,543178000,[  ]
2018-04-04T14:27+0100,290837000,545395000,[  ]
2018-04-04T14:28+0100,316098000,567423000,[  ]
2018-04-04T14:29+0100,287551000,533089000,[  ]
2018-04-04T14:30+0100,234002000,545212000,[  ]
2018-04-04T14:31+0100,236836000,548166000,[  ]
2018-04-04T14:32+0100,270319000,536114000,[  ]
2018-04-04T14:34+0100,309543000,537091000,[  ]
2018-04-04T14:35+0100,287119000,531867000,[  ]
2018-04-04T14:36+0100,323346000,571286000,[  ]
2018-04-04T14:37+0100,286092000,538786000,[  ]
2018-04-04T14:38+0100,243899000,531960000,[  ]
2018-04-04T14:39+0100,235836000,548214000,[  ]
2018-04-04T14:41+0100,241005000,551349000,[  ]
2018-04-04T14:42+0100,273852000,555060000,[  ]
2018-04-04T14:43+0100,254046000,617614000,[  ]
2018-04-04T14:44+0100,237083000,548860000,[  ]
2018-04-04T14:45+0100,248220000,546512000,[  ]
2018-04-04T14:47+0100,239286000,544998000,[  ]
2018-04-04T14:48+0100,235953000,543192000,[  ]
2018-04-04T14:49+0100,235528000,546693000,[  ]
2018-04-04T14:50+0100,253909000,543904000,[  ]
2018-04-04T14:52+0100,232821000,538521000,[  ]
2018-04-04T14:53+0100,237231000,544190000,[  ]
2018-04-04T14:54+0100,236897000,543167000,[  ]
2018-04-04T14:55+0100,239150000,548349000,[  ]
2018-04-04T14:56+0100,239570000,545117000,[  ]
2018-04-04T14:58+0100,238146000,546911000,[  ]
2018-04-04T14:59+0100,239817000,550684000,[  ]
2018-04-04T15:00+0100,238019000,548906000,[  ]
2018-04-04T15:01+0100,233528000,496944000,[  ]
2018-04-04T15:03+0100,257097000,536197000,[  ]
2018-04-04T15:04+0100,235461000,542607000,[  ]
2018-04-04T15:05+0100,237329000,544678000,[  ]
2018-04-04T15:06+0100,257898000,536562000,[  ]
2018-04-04T15:08+0100,241308000,562064000,[  ]
2018-04-04T15:09+0100,233353000,541715000,[  ]
2018-04-04T15:10+0100,238622000,555289000,[  ]
2018-04-04T15:11+0100,237743000,542054000,[  ]
2018-04-04T15:12+0100,235494000,544272000,[  ]
2018-04-04T15:14+0100,253059000,544137000,[  ]
2018-04-04T15:15+0100,237956000,549538000,[  ]
2018-04-04T15:16+0100,237511000,546859000,[  ]
2018-04-04T15:17+0100,235975000,544466000,[  ]
2018-04-04T15:19+0100,239290000,550340000,[  ]
2018-04-04T15:20+0100,235664000,543440000,[  ]
2018-04-04T15:21+0100,257643000,542927000,[  ]
2018-04-04T15:22+0100,242022000,546751000,[  ]
2018-04-04T15:23+0100,238605000,549600000,[  ]
2018-04-04T15:25+0100,236747000,545739000,[  ]
2018-04-04T15:26+0100,246756000,548361000,[  ]
2018-04-04T15:27+0100,238029000,546969000,[  ]
2018-04-04T15:28+0100,237695000,547233000,[  ]
2018-04-04T15:30+0100,237367000,549761000,[  ]
2018-04-04T15:31+0100,246822000,545764000,[  ]
2018-04-04T15:32+0100,238901000,548266000,[  ]
2018-04-04T15:33+0100,230256000,539313000,[  ]
2018-04-04T15:35+0100,232677000,540698000,[  ]
2018-04-04T15:36+0100,239282000,543208000,[  ]
2018-04-04T15:37+0100,245949000,545512000,[  ]
2018-04-04T15:38+0100,307521000,562520000,[  ]
2018-04-04T15:39+0100,236493000,551854000,[  ]
2018-04-04T15:41+0100,238042000,552382000,[  ]
2018-04-04T15:42+0100,305662000,618329000,[  ]
2018-04-04T15:43+0100,236883000,545381000,[  ]
2018-04-04T15:44+0100,238665000,545245000,[  ]
2018-04-04T15:46+0100,235928000,544323000,[  ]
2018-04-04T15:47+0100,237663000,545455000,[  ]
2018-04-04T15:48+0100,246789000,544732000,[  ]
2018-04-04T15:49+0100,236075000,546388000,[  ]
2018-04-04T15:50+0100,235282000,544799000,[  ]
2018-04-04T15:51+0100,291438000,542916000,[  ]
2018-04-04T15:53+0100,314704000,559882000,[  ]
2018-04-04T15:53+0100,350673000,647331000,[  ]
2018-04-05T09:24+0100,325056000,614551000,[  ]
2018-04-05T12:25+0100,353310000,642033000,[  ]
2018-04-25T16:32+0100,386219000,716718000,[  ]
2018-04-26T09:54+0100,0,0,false
2018-04-26T10:00+0100,0,0,false
2018-04-26T10:33+0100,0,0,false
2018-04-26T11:09+0100,358333000,0,false
